Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-100196,2025-01-03,Customer 197,Consumer,India,Ahmedabad,Delhi,East,Office Supplies,Paper,Product 340,713.29,6,0.3,-38.9
ORD-100197,2024-09-10,Customer 198,Consumer,India,Kolkata,Uttar Pradesh,North,Office Supplies,Labels,Product 227,1061.03,2,0.05,69.98
ORD-100198,2025-01-13,Customer 199,Consumer,India,Ahmedabad,Rajasthan,North,Office Supplies,Paper,Product 114,936.93,8,0.1,23.54
ORD-100199,2023-12-04,Customer 200,Home Office,India,Hyderabad,Kerala,South,Office Supplies,Binders,Product 242,688.1,7,0.1,71.65
ORD-100200,2022-12-04,Customer 201,Consumer,India,Kolkata,Uttar Pradesh,North,Furniture,Storage,Product 402,624.65,6,0.2,43.44
ORD-100201,2024-03-04,Customer 202,Corporate,India,Mumbai,Uttar Pradesh,West,Technology,Accessories,Product 485,8840.72,4,0.4,-300.77
ORD-100202,2022-06-26,Customer 203,Home Office,India,Pune,Telangana,North,Technology,Laptops,Product 325,722.84,9,0.1,24.98
ORD-100203,2024-02-11,Customer 204,Consumer,India,Delhi,Delhi,East,Office Supplies,Labels,Product 143,926.7,7,0.3,-42.84
ORD-100204,2025-03-14,Customer 205,Home Office,India,Jaipur,West Bengal,North,Furniture,Chairs,Product 232,1720.64,7,0.05,36.08
ORD-100205,2022-09-04,Customer 206,Home Office,India,Kochi,Telangana,South,Technology,Accessories,Product 34,839.12,5,0.05,35.7
ORD-100206,2025-02-26,Customer 207,Consumer,India,Mumbai,Rajasthan,West,Technology,Phones,Product 40,1660.29,1,0.1,266.94
ORD-100207,2023-08-12,Customer 208,Consumer,India,Pune,Telangana,East,Office Supplies,Binders,Product 166,475.05,2,0.05,40.78
ORD-100208,2023-12-15,Customer 209,Consumer,India,Kolkata,Rajasthan,West,Technology,Laptops,Product 403,4205.59,8,0.4,-877.62
ORD-100209,2025-01-09,Customer 210,Corporate,India,Mumbai,Delhi,East,Technology,Tablets,Product 380,1132.17,5,0.2,30.76
ORD-100210,2023-09-23,Customer 211,Consumer,India,Kolkata,Kerala,West,Furniture,Tables,Product 107,1096.47,2,0.1,136.07
ORD-100211,2025-05-21,Customer 212,Corporate,India,Bengaluru,Telangana,East,Office Supplies,Pens,Product 320,109.53,5,0.2,4.78
ORD-100212,2025-10-24,Customer 213,Consumer,India,Delhi,Maharashtra,West,Office Supplies,Labels,Product 213,1544.11,8,0.1,16.14
ORD-100213,2025-02-04,Customer 214,Home Office,India,Jaipur,Uttar Pradesh,West,Technology,Accessories,Product 68,897.61,4,0.0,178.21
ORD-100214,2023-10-11,Customer 215,Home Office,India,Pune,Rajasthan,East,Office Supplies,Paper,Product 21,618.38,3,0.1,80.79
ORD-100215,2025-01-23,Customer 216,Consumer,India,Jaipur,Maharashtra,East,Technology,Accessories,Product 287,1685.18,5,0.2,-8.62
ORD-100216,2025-01-27,Customer 217,Consumer,India,Kochi,Maharashtra,South,Technology,Accessories,Product 438,1688.91,7,0.4,-58.76
ORD-100217,2024-06-24,Customer 218,Consumer,India,Hyderabad,Delhi,South,Office Supplies,Binders,Product 116,846.42,2,0.0,61.57
ORD-100218,2023-11-20,Customer 219,Home Office,India,Pune,Rajasthan,South,Furniture,Chairs,Product 474,3852.36,1,0.1,652.91
ORD-100219,2022-02-17,Customer 220,Home Office,India,Mumbai,Delhi,East,Office Supplies,Binders,Product 202,588.8,5,0.0,97.69
ORD-100220,2022-06-25,Customer 221,Home Office,India,Delhi,Maharashtra,East,Office Supplies,Paper,Product 392,765.41,7,0.0,44.41
ORD-100221,2023-02-03,Customer 222,Consumer,India,Ahmedabad,Tamil Nadu,East,Furniture,Chairs,Product 82,1609.85,8,0.2,44.62
ORD-100222,2022-02-14,Customer 223,Consumer,India,Pune,West Bengal,West,Technology,Accessories,Product 116,3487.49,8,0.0,801.24
ORD-100223,2025-07-05,Customer 224,Home Office,India,Chennai,Rajasthan,North,Furniture,Tables,Product 377,962.2,10,0.2,30.47
ORD-100224,2022-11-10,Customer 225,Corporate,India,Kochi,Delhi,South,Technology,Accessories,Product 146,3621.15,9,0.1,221.42
ORD-100225,2022-06-15,Customer 226,Consumer,India,Hyderabad,Gujarat,North,Technology,Accessories,Product 123,3704.73,1,0.0,649.05
ORD-100226,2024-10-12,Customer 227,Consumer,India,Mumbai,Delhi,East,Office Supplies,Pens,Product 314,1010.56,7,0.1,52.97
ORD-100227,2023-04-26,Customer 228,Corporate,India,Kolkata,Rajasthan,North,Furniture,Chairs,Product 205,846.43,10,0.0,126.96
ORD-100228,2024-05-30,Customer 229,Home Office,India,Chennai,Kerala,North,Office Supplies,Binders,Product 450,448.18,8,0.3,39.02
ORD-100229,2023-11-30,Customer 230,Consumer,India,Kochi,Maharashtra,West,Furniture,Tables,Product 394,1518.95,6,0.0,333.45
ORD-100230,2023-09-01,Customer 231,Corporate,India,Jaipur,Karnataka,South,Office Supplies,Pens,Product 177,205.11,10,0.0,38.03
ORD-100231,2022-07-10,Customer 232,Corporate,India,Kochi,Kerala,South,Furniture,Chairs,Product 369,3665.86,4,0.2,179.53
ORD-100232,2022-02-12,Customer 233,Home Office,India,Mumbai,Telangana,South,Furniture,Tables,Product 45,1289.67,7,0.4,0.19
ORD-100233,2024-02-11,Customer 234,Corporate,India,Chennai,Karnataka,East,Furniture,Storage,Product 192,1563.49,3,0.3,233.74
ORD-100234,2023-11-14,Customer 235,Home Office,India,Bengaluru,Maharashtra,West,Technology,Laptops,Product 360,1237.06,2,0.05,134.86
ORD-100235,2022-08-25,Customer 236,Corporate,India,Chennai,Tamil Nadu,North,Office Supplies,Pens,Product 270,211.06,6,0.0,8.64
ORD-100236,2024-03-27,Customer 237,Consumer,India,Chennai,Maharashtra,West,Technology,Tablets,Product 379,1215.51,2,0.2,186.2
ORD-100237,2023-06-16,Customer 238,Home Office,India,Chennai,Maharashtra,North,Technology,Phones,Product 451,2075.64,6,0.3,-215.63
ORD-100238,2023-11-16,Customer 239,Home Office,India,Ahmedabad,Gujarat,South,Furniture,Storage,Product 300,2013.94,10,0.05,78.0
ORD-100239,2023-10-19,Customer 240,Corporate,India,Chennai,Maharashtra,North,Technology,Tablets,Product 193,1999.61,3,0.1,105.47
ORD-100240,2023-08-01,Customer 241,Consumer,India,Kolkata,Gujarat,North,Office Supplies,Pens,Product 79,626.39,2,0.0,75.04
ORD-100241,2025-06-03,Customer 242,Corporate,India,Delhi,Gujarat,East,Office Supplies,Binders,Product 173,401.63,8,0.0,83.49
ORD-100242,2023-03-10,Customer 243,Corporate,India,Hyderabad,Delhi,North,Office Supplies,Paper,Product 127,690.33,4,0.1,56.81
ORD-100243,2023-03-30,Customer 244,Corporate,India,Mumbai,Tamil Nadu,South,Furniture,Storage,Product 226,3408.27,4,0.0,171.27
ORD-100244,2025-02-24,Customer 245,Consumer,India,Mumbai,Rajasthan,South,Technology,Accessories,Product 164,2845.96,7,0.0,493.92
ORD-100245,2023-10-04,Customer 246,Consumer,India,Delhi,Gujarat,West,Office Supplies,Binders,Product 500,846.25,8,0.0,153.13
ORD-100246,2023-03-03,Customer 247,Corporate,India,Kolkata,Kerala,North,Furniture,Storage,Product 167,1573.77,9,0.1,246.51
ORD-100247,2025-11-25,Customer 248,Home Office,India,Bengaluru,Rajasthan,South,Office Supplies,Pens,Product 74,188.21,10,0.0,23.29
ORD-100248,2022-03-14,Customer 249,Home Office,India,Mumbai,Karnataka,South,Office Supplies,Pens,Product 380,253.55,8,0.1,1.12
ORD-100249,2025-03-17,Customer 250,Home Office,India,Ahmedabad,Maharashtra,North,Office Supplies,Pens,Product 57,672.01,4,0.3,6.35
ORD-100250,2023-02-25,Customer 251,Home Office,India,Chennai,Delhi,North,Technology,Phones,Product 205,1787.25,2,0.0,116.9
ORD-100251,2023-03-12,Customer 252,Corporate,India,Kochi,Gujarat,North,Furniture,Tables,Product 287,1730.24,10,0.2,-58.93
ORD-100252,2022-10-09,Customer 253,Corporate,India,Delhi,Gujarat,West,Office Supplies,Labels,Product 25,1486.65,5,0.3,134.59
ORD-100253,2023-02-13,Customer 254,Consumer,India,Delhi,Gujarat,South,Technology,Laptops,Product 149,2885.53,7,0.05,282.6
ORD-100254,2022-11-16,Customer 255,Home Office,India,Mumbai,Karnataka,East,Technology,Laptops,Product 366,4079.86,2,0.0,613.0
ORD-100255,2025-12-09,Customer 256,Corporate,India,Bengaluru,Delhi,East,Furniture,Storage,Product 264,1382.52,4,0.0,247.75
ORD-100256,2024-07-14,Customer 257,Home Office,India,Mumbai,Rajasthan,North,Office Supplies,Binders,Product 136,295.87,6,0.2,1.91
ORD-100257,2023-01-04,Customer 258,Home Office,India,Mumbai,West Bengal,South,Office Supplies,Paper,Product 146,481.54,8,0.1,2.28
ORD-100258,2023-01-29,Customer 259,Corporate,India,Chennai,Uttar Pradesh,South,Furniture,Storage,Product 496,770.49,10,0.0,71.71
ORD-100259,2025-12-16,Customer 260,Corporate,India,Pune,West Bengal,North,Technology,Tablets,Product 273,4956.39,6,0.3,21.41
ORD-100260,2023-09-13,Customer 261,Corporate,India,Delhi,Uttar Pradesh,West,Furniture,Bookcases,Product 295,2173.02,6,0.2,396.56
ORD-100261,2025-01-26,Customer 262,Home Office,India,Delhi,Telangana,West,Office Supplies,Binders,Product 74,701.3,6,0.05,127.77
ORD-100262,2025-10-27,Customer 263,Consumer,India,Mumbai,Maharashtra,East,Technology,Tablets,Product 384,4019.47,4,0.2,264.72
ORD-100263,2024-09-23,Customer 264,Home Office,India,Mumbai,Delhi,North,Furniture,Storage,Product 123,349.7,3,0.0,18.64
ORD-100264,2025-03-21,Customer 265,Corporate,India,Delhi,Rajasthan,West,Office Supplies,Paper,Product 140,732.82,1,0.2,1.62
ORD-100265,2025-01-09,Customer 266,Home Office,India,Jaipur,Maharashtra,South,Office Supplies,Pens,Product 310,213.3,2,0.0,44.94
ORD-100266,2024-11-06,Customer 267,Consumer,India,Kochi,Uttar Pradesh,South,Office Supplies,Labels,Product 325,497.65,2,0.2,55.18
ORD-100267,2024-12-29,Customer 268,Corporate,India,Pune,Gujarat,West,Office Supplies,Paper,Product 276,408.3,10,0.0,19.02
ORD-100268,2023-05-27,Customer 269,Corporate,India,Kochi,West Bengal,East,Furniture,Storage,Product 298,1998.69,7,0.1,361.17
ORD-100269,2024-04-11,Customer 270,Home Office,India,Pune,Rajasthan,North,Technology,Tablets,Product 255,2087.79,6,0.0,250.36
ORD-100270,2024-05-23,Customer 271,Corporate,India,Kolkata,Rajasthan,East,Office Supplies,Labels,Product 352,1198.63,8,0.2,-36.99
ORD-100271,2022-08-26,Customer 272,Consumer,India,Kolkata,Telangana,East,Office Supplies,Paper,Product 380,338.11,9,0.0,20.78
ORD-100272,2023-02-19,Customer 273,Corporate,India,Kolkata,Rajasthan,North,Office Supplies,Binders,Product 293,792.77,5,0.0,160.19
ORD-100273,2022-02-26,Customer 274,Home Office,India,Mumbai,Kerala,South,Office Supplies,Labels,Product 354,555.6,3,0.0,76.93
ORD-100274,2025-11-28,Customer 275,Corporate,India,Kochi,Maharashtra,East,Furniture,Storage,Product 357,449.07,4,0.0,96.46
ORD-100275,2025-12-24,Customer 276,Home Office,India,Pune,Delhi,North,Furniture,Tables,Product 411,715.53,8,0.2,-28.84
ORD-100276,2025-02-27,Customer 277,Corporate,India,Hyderabad,Uttar Pradesh,West,Office Supplies,Labels,Product 327,453.59,3,0.4,-22.52
ORD-100277,2023-09-09,Customer 278,Corporate,India,Mumbai,Telangana,East,Furniture,Bookcases,Product 272,2678.76,2,0.2,-16.22
ORD-100278,2023-08-17,Customer 279,Home Office,India,Jaipur,Telangana,South,Office Supplies,Labels,Product 271,675.89,7,0.3,-44.89
ORD-100279,2022-02-19,Customer 280,Consumer,India,Pune,Kerala,South,Office Supplies,Pens,Product 61,234.1,4,0.0,15.92
ORD-100280,2023-04-15,Customer 281,Home Office,India,Kolkata,Kerala,West,Office Supplies,Binders,Product 188,456.42,8,0.0,95.79
ORD-100281,2024-03-19,Customer 282,Consumer,India,Chennai,Delhi,North,Technology,Phones,Product 129,6681.62,1,0.1,925.37
ORD-100282,2023-04-30,Customer 283,Home Office,India,Kochi,Uttar Pradesh,South,Furniture,Tables,Product 18,1397.46,8,0.4,-45.87
ORD-100283,2022-11-28,Customer 284,Corporate,India,Bengaluru,Karnataka,West,Technology,Tablets,Product 467,1455.03,5,0.2,78.03
ORD-100284,2024-08-23,Customer 285,Consumer,India,Delhi,West Bengal,North,Furniture,Bookcases,Product 345,1789.61,2,0.05,328.51
ORD-100285,2022-05-25,Customer 286,Home Office,India,Chennai,Delhi,North,Technology,Phones,Product 440,2956.46,1,0.0,295.62
ORD-100286,2022-07-25,Customer 287,Home Office,India,Hyderabad,Gujarat,North,Furniture,Storage,Product 449,966.43,6,0.0,225.63
ORD-100287,2024-06-24,Customer 288,Home Office,India,Jaipur,Rajasthan,South,Furniture,Chairs,Product 224,1802.25,9,0.05,384.88
ORD-100288,2022-03-31,Customer 289,Home Office,India,Kolkata,Telangana,West,Technology,Phones,Product 224,1453.55,9,0.2,153.91
ORD-100289,2022-06-19,Customer 290,Consumer,India,Pune,Tamil Nadu,North,Furniture,Storage,Product 425,2074.93,9,0.0,358.37
ORD-100290,2025-06-15,Customer 291,Consumer,India,Bengaluru,Gujarat,North,Technology,Laptops,Product 490,2009.9,4,0.3,13.08
ORD-100291,2023-04-08,Customer 292,Consumer,India,Pune,Tamil Nadu,East,Technology,Tablets,Product 394,2462.23,6,0.4,-119.91
ORD-100292,2025-11-24,Customer 293,Consumer,India,Jaipur,Kerala,West,Office Supplies,Labels,Product 367,305.25,10,0.3,-3.35
ORD-100293,2025-04-04,Customer 294,Home Office,India,Jaipur,Telangana,South,Furniture,Tables,Product 103,762.26,6,0.3,-20.72
ORD-100294,2023-10-16,Customer 295,Consumer,India,Jaipur,Tamil Nadu,North,Technology,Accessories,Product 57,3327.96,5,0.0,779.48
ORD-100295,2023-02-24,Customer 296,Consumer,India,Delhi,Maharashtra,East,Furniture,Storage,Product 287,1234.61,2,0.4,-36.31
ORD-100296,2023-02-01,Customer 297,Corporate,India,Delhi,Kerala,North,Office Supplies,Paper,Product 117,601.77,7,0.05,17.25
ORD-100297,2025-04-25,Customer 298,Corporate,India,Mumbai,Maharashtra,West,Technology,Tablets,Product 405,1474.96,1,0.3,39.38
ORD-100298,2025-07-11,Customer 299,Consumer,India,Ahmedabad,Delhi,East,Furniture,Storage,Product 129,2331.56,6,0.0,261.24
ORD-100299,2025-01-15,Customer 300,Corporate,India,Ahmedabad,Telangana,East,Technology,Phones,Product 487,1212.53,5,0.1,188.78
ORD-100300,2025-06-10,Customer 301,Corporate,India,Delhi,Kerala,West,Technology,Laptops,Product 88,1648.14,5,0.0,184.92
ORD-100301,2022-11-05,Customer 302,Corporate,India,Kolkata,Gujarat,East,Furniture,Bookcases,Product 125,2166.82,8,0.0,379.78
ORD-100302,2023-12-16,Customer 303,Corporate,India,Kochi,Kerala,South,Furniture,Bookcases,Product 289,2786.52,9,0.4,-448.66
ORD-100303,2022-05-13,Customer 304,Home Office,India,Bengaluru,Kerala,West,Furniture,Chairs,Product 90,924.89,7,0.3,25.46
ORD-100304,2022-10-31,Customer 305,Corporate,India,Delhi,Kerala,North,Office Supplies,Binders,Product 254,1787.2,10,0.1,89.8
ORD-100305,2022-10-07,Customer 306,Home Office,India,Chennai,Kerala,West,Office Supplies,Labels,Product 101,612.91,8,0.1,22.92
ORD-100306,2022-07-20,Customer 307,Home Office,India,Mumbai,Maharashtra,South,Furniture,Storage,Product 471,659.98,2,0.2,76.08
ORD-100307,2023-05-06,Customer 308,Corporate,India,Kolkata,West Bengal,West,Technology,Tablets,Product 147,2287.98,2,0.05,362.23
ORD-100308,2022-10-25,Customer 309,Home Office,India,Hyderabad,Gujarat,South,Office Supplies,Labels,Product 402,389.81,8,0.2,64.07
ORD-100309,2025-03-06,Customer 310,Home Office,India,Ahmedabad,Kerala,East,Technology,Tablets,Product 46,2386.75,6,0.1,337.42
ORD-100310,2023-03-24,Customer 311,Home Office,India,Delhi,Delhi,East,Furniture,Chairs,Product 481,1264.29,8,0.2,33.69
ORD-100311,2022-07-16,Customer 312,Home Office,India,Pune,Karnataka,West,Technology,Tablets,Product 139,1889.03,9,0.4,83.78
ORD-100312,2025-01-19,Customer 313,Corporate,India,Kochi,Uttar Pradesh,North,Technology,Tablets,Product 126,995.26,9,0.1,163.08
ORD-100313,2024-01-02,Customer 314,Corporate,India,Kolkata,West Bengal,East,Office Supplies,Binders,Product 331,951.6,6,0.1,97.72
ORD-100314,2022-03-02,Customer 315,Home Office,India,Jaipur,Tamil Nadu,South,Office Supplies,Labels,Product 352,235.83,8,0.3,2.03
ORD-100315,2024-04-30,Customer 316,Corporate,India,Hyderabad,West Bengal,West,Office Supplies,Pens,Product 355,243.21,2,0.3,17.14
ORD-100316,2022-03-13,Customer 317,Consumer,India,Kolkata,Uttar Pradesh,North,Furniture,Chairs,Product 126,1650.62,8,0.4,-91.94
ORD-100317,2024-04-02,Customer 318,Consumer,India,Pune,West Bengal,South,Technology,Phones,Product 440,5102.01,3,0.1,769.58
ORD-100318,2023-03-28,Customer 319,Corporate,India,Ahmedabad,Telangana,West,Technology,Phones,Product 413,1431.33,1,0.05,62.99
ORD-100319,2022-07-18,Customer 320,Consumer,India,Kochi,Maharashtra,South,Technology,Accessories,Product 259,2838.91,7,0.0,541.79
ORD-100320,2024-04-03,Customer 321,Corporate,India,Pune,Gujarat,East,Furniture,Storage,Product 147,2611.79,1,0.0,249.64
ORD-100321,2022-10-10,Customer 322,Home Office,India,Pune,Delhi,South,Office Supplies,Paper,Product 324,849.08,1,0.2,-36.04
ORD-100322,2025-03-20,Customer 323,Corporate,India,Kolkata,Telangana,East,Office Supplies,Pens,Product 355,408.43,1,0.0,89.21
ORD-100323,2024-11-29,Customer 324,Home Office,India,Kolkata,Telangana,West,Technology,Laptops,Product 163,885.69,4,0.2,76.27
ORD-100324,2023-01-06,Customer 325,Consumer,India,Delhi,Delhi,South,Office Supplies,Labels,Product 301,119.07,4,0.3,-0.7
ORD-100325,2023-04-22,Customer 326,Home Office,India,Jaipur,Gujarat,East,Office Supplies,Pens,Product 395,421.48,10,0.4,-53.51
ORD-100326,2022-02-27,Customer 327,Home Office,India,Ahmedabad,Uttar Pradesh,North,Furniture,Storage,Product 467,2795.81,6,0.0,227.56
ORD-100327,2023-07-02,Customer 328,Consumer,India,Jaipur,Maharashtra,East,Furniture,Tables,Product 110,626.04,10,0.05,7.88
ORD-100328,2025-06-30,Customer 329,Corporate,India,Delhi,Telangana,West,Furniture,Bookcases,Product 306,2049.3,3,0.3,-29.5
ORD-100329,2023-12-15,Customer 330,Corporate,India,Kolkata,West Bengal,West,Technology,Tablets,Product 180,970.63,10,0.1,9.68
ORD-100330,2023-02-20,Customer 331,Corporate,India,Kolkata,Rajasthan,West,Furniture,Bookcases,Product 243,1392.79,6,0.3,-47.77
ORD-100331,2022-08-27,Customer 332,Corporate,India,Jaipur,West Bengal,West,Office Supplies,Paper,Product 153,792.09,7,0.3,40.05
ORD-100332,2023-01-19,Customer 333,Home Office,India,Mumbai,Maharashtra,East,Technology,Tablets,Product 84,1172.47,1,0.1,41.76
ORD-100333,2023-02-11,Customer 334,Home Office,India,Delhi,Delhi,West,Technology,Accessories,Product 469,2010.94,6,0.05,69.21
ORD-100334,2025-04-06,Customer 335,Consumer,India,Mumbai,Kerala,West,Technology,Phones,Product 203,1374.35,10,0.1,262.55
ORD-100335,2022-04-21,Customer 336,Consumer,India,Kolkata,West Bengal,East,Technology,Laptops,Product 144,2846.62,1,0.2,264.62
ORD-100336,2025-12-26,Customer 337,Home Office,India,Pune,Rajasthan,East,Office Supplies,Labels,Product 374,582.64,7,0.05,15.89
ORD-100337,2025-08-12,Customer 338,Consumer,India,Pune,Maharashtra,South,Office Supplies,Labels,Product 26,518.71,10,0.2,-1.13
ORD-100338,2022-10-12,Customer 339,Corporate,India,Bengaluru,Karnataka,North,Furniture,Tables,Product 330,3579.75,5,0.3,161.93
ORD-100339,2022-10-28,Customer 340,Home Office,India,Hyderabad,Telangana,West,Technology,Phones,Product 245,2768.44,10,0.05,266.45
ORD-100340,2023-08-26,Customer 341,Consumer,India,Bengaluru,Rajasthan,North,Furniture,Tables,Product 327,829.97,4,0.4,-26.69
ORD-100341,2023-06-30,Customer 342,Consumer,India,Jaipur,West Bengal,North,Furniture,Storage,Product 133,1229.43,1,0.2,42.69
ORD-100342,2025-01-18,Customer 343,Corporate,India,Bengaluru,Maharashtra,West,Technology,Accessories,Product 1,1713.35,9,0.3,189.32
ORD-100343,2023-08-05,Customer 344,Home Office,India,Kochi,Telangana,West,Furniture,Chairs,Product 414,1369.67,7,0.0,254.52
ORD-100344,2024-04-29,Customer 345,Consumer,India,Kolkata,Telangana,South,Furniture,Chairs,Product 253,6707.96,2,0.05,160.44
ORD-100345,2024-12-30,Customer 346,Consumer,India,Kolkata,Telangana,West,Furniture,Chairs,Product 488,1654.37,4,0.05,127.5
ORD-100346,2023-10-04,Customer 347,Consumer,India,Chennai,Kerala,East,Furniture,Tables,Product 152,346.12,4,0.05,48.05
ORD-100347,2022-12-20,Customer 348,Corporate,India,Chennai,West Bengal,South,Technology,Laptops,Product 493,1264.87,8,0.0,88.28
ORD-100348,2023-10-03,Customer 349,Consumer,India,Ahmedabad,Uttar Pradesh,East,Furniture,Bookcases,Product 20,370.21,2,0.3,-20.19
ORD-100349,2023-09-25,Customer 350,Home Office,India,Jaipur,Maharashtra,West,Furniture,Bookcases,Product 347,1049.17,5,0.1,-0.55
ORD-100350,2022-07-01,Customer 351,Corporate,India,Ahmedabad,Kerala,South,Furniture,Chairs,Product 230,357.23,10,0.4,-27.04
ORD-100351,2025-02-22,Customer 352,Home Office,India,Ahmedabad,Maharashtra,East,Office Supplies,Pens,Product 177,283.74,8,0.1,33.69
ORD-100352,2022-04-20,Customer 353,Corporate,India,Kochi,Karnataka,North,Office Supplies,Binders,Product 143,186.07,6,0.0,11.07
ORD-100353,2025-11-10,Customer 354,Consumer,India,Bengaluru,Kerala,North,Technology,Accessories,Product 217,2310.56,4,0.1,266.13
ORD-100354,2022-06-13,Customer 355,Home Office,India,Kolkata,Delhi,North,Technology,Laptops,Product 47,1800.63,5,0.4,-146.25
ORD-100355,2025-05-23,Customer 356,Consumer,India,Jaipur,Rajasthan,North,Furniture,Bookcases,Product 166,1582.95,2,0.1,312.75
